chapter,source_audio,anki_media_file,transcript_file,translation_file,cards_generated
A2\KAPITEL 3,A2\KAPITEL 3\Audio48_001.mp3,inll_0101ebcb47cc_A2_KAPITEL_3_Audio48_001.mp3,A2\KAPITEL 3\Audio48_001.txt,A2\KAPITEL 3\Audio48_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio49_001.mp3,inll_bad1a98430be_A2_KAPITEL_3_Audio49_001.mp3,A2\KAPITEL 3\Audio49_001.txt,A2\KAPITEL 3\Audio49_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio50_001.mp3,inll_8aa2ed9da568_A2_KAPITEL_3_Audio50_001.mp3,A2\KAPITEL 3\Audio50_001.txt,A2\KAPITEL 3\Audio50_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio51_001.mp3,inll_02f981cd3b2b_A2_KAPITEL_3_Audio51_001.mp3,A2\KAPITEL 3\Audio51_001.txt,A2\KAPITEL 3\Audio51_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio52_001.mp3,inll_7fd2938db6ca_A2_KAPITEL_3_Audio52_001.mp3,A2\KAPITEL 3\Audio52_001.txt,A2\KAPITEL 3\Audio52_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio53_001.mp3,inll_3d52ed9dd712_A2_KAPITEL_3_Audio53_001.mp3,A2\KAPITEL 3\Audio53_001.txt,A2\KAPITEL 3\Audio53_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio54_001.mp3,inll_3082a98f9a53_A2_KAPITEL_3_Audio54_001.mp3,A2\KAPITEL 3\Audio54_001.txt,A2\KAPITEL 3\Audio54_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio55_001.mp3,inll_6887819f5c86_A2_KAPITEL_3_Audio55_001.mp3,A2\KAPITEL 3\Audio55_001.txt,A2\KAPITEL 3\Audio55_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio56_001.mp3,inll_e3046b65d852_A2_KAPITEL_3_Audio56_001.mp3,A2\KAPITEL 3\Audio56_001.txt,A2\KAPITEL 3\Audio56_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio57_001.mp3,inll_6cd0f7db3308_A2_KAPITEL_3_Audio57_001.mp3,A2\KAPITEL 3\Audio57_001.txt,A2\KAPITEL 3\Audio57_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio57_002.mp3,inll_22cec49f1b84_A2_KAPITEL_3_Audio57_002.mp3,A2\KAPITEL 3\Audio57_002.txt,A2\KAPITEL 3\Audio57_002.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio57_003.mp3,inll_69f53281741f_A2_KAPITEL_3_Audio57_003.mp3,A2\KAPITEL 3\Audio57_003.txt,A2\KAPITEL 3\Audio57_003.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio57_004.mp3,inll_bb8eeaa1537d_A2_KAPITEL_3_Audio57_004.mp3,A2\KAPITEL 3\Audio57_004.txt,A2\KAPITEL 3\Audio57_004.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio58_001.mp3,inll_459899fbdc2a_A2_KAPITEL_3_Audio58_001.mp3,A2\KAPITEL 3\Audio58_001.txt,A2\KAPITEL 3\Audio58_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio59_001.mp3,inll_35d46c474c9d_A2_KAPITEL_3_Audio59_001.mp3,A2\KAPITEL 3\Audio59_001.txt,A2\KAPITEL 3\Audio59_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio60_001.mp3,inll_f5ad6eaaf49a_A2_KAPITEL_3_Audio60_001.mp3,A2\KAPITEL 3\Audio60_001.txt,A2\KAPITEL 3\Audio60_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio61_001.mp3,inll_cf19d58fd99c_A2_KAPITEL_3_Audio61_001.mp3,A2\KAPITEL 3\Audio61_001.txt,A2\KAPITEL 3\Audio61_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio62_001.mp3,inll_5b3de00a41fb_A2_KAPITEL_3_Audio62_001.mp3,A2\KAPITEL 3\Audio62_001.txt,A2\KAPITEL 3\Audio62_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio63_001.mp3,inll_86ff2c18171a_A2_KAPITEL_3_Audio63_001.mp3,A2\KAPITEL 3\Audio63_001.txt,A2\KAPITEL 3\Audio63_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio64_001.mp3,inll_0ef340ae1b9f_A2_KAPITEL_3_Audio64_001.mp3,A2\KAPITEL 3\Audio64_001.txt,A2\KAPITEL 3\Audio64_001.txt,2
A2\KAPITEL 3,A2\KAPITEL 3\Audio65_001.mp3,inll_7db61c438d89_A2_KAPITEL_3_Audio65_001.mp3,A2\KAPITEL 3\Audio65_001.txt,A2\KAPITEL 3\Audio65_001.txt,2
