chapter,source_audio,anki_media_file,transcript_file,translation_file,cards_generated
A2\KAPITEL 4,A2\KAPITEL 4\Audio72_001.mp3,inll_098da2ed9139_A2_KAPITEL_4_Audio72_001.mp3,A2\KAPITEL 4\Audio72_001.txt,A2\KAPITEL 4\Audio72_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio73_001.mp3,inll_b6a82b37d626_A2_KAPITEL_4_Audio73_001.mp3,A2\KAPITEL 4\Audio73_001.txt,A2\KAPITEL 4\Audio73_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio74_001.mp3,inll_a01e5d0d2f65_A2_KAPITEL_4_Audio74_001.mp3,A2\KAPITEL 4\Audio74_001.txt,A2\KAPITEL 4\Audio74_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio75_001.mp3,inll_d1a6388ad93c_A2_KAPITEL_4_Audio75_001.mp3,A2\KAPITEL 4\Audio75_001.txt,A2\KAPITEL 4\Audio75_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio76_001.mp3,inll_b4ca6429a7ed_A2_KAPITEL_4_Audio76_001.mp3,A2\KAPITEL 4\Audio76_001.txt,A2\KAPITEL 4\Audio76_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio77_001.mp3,inll_5568357de00d_A2_KAPITEL_4_Audio77_001.mp3,A2\KAPITEL 4\Audio77_001.txt,A2\KAPITEL 4\Audio77_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio77_002.mp3,inll_e255e2c23375_A2_KAPITEL_4_Audio77_002.mp3,A2\KAPITEL 4\Audio77_002.txt,A2\KAPITEL 4\Audio77_002.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio77_003.mp3,inll_0921c35d8049_A2_KAPITEL_4_Audio77_003.mp3,A2\KAPITEL 4\Audio77_003.txt,A2\KAPITEL 4\Audio77_003.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio77_004.mp3,inll_47a3926b8e93_A2_KAPITEL_4_Audio77_004.mp3,A2\KAPITEL 4\Audio77_004.txt,A2\KAPITEL 4\Audio77_004.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio77_005.mp3,inll_44948545dadb_A2_KAPITEL_4_Audio77_005.mp3,A2\KAPITEL 4\Audio77_005.txt,A2\KAPITEL 4\Audio77_005.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio77_006.mp3,inll_70227e37a904_A2_KAPITEL_4_Audio77_006.mp3,A2\KAPITEL 4\Audio77_006.txt,A2\KAPITEL 4\Audio77_006.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio77_007.mp3,inll_1e7ee9306649_A2_KAPITEL_4_Audio77_007.mp3,A2\KAPITEL 4\Audio77_007.txt,A2\KAPITEL 4\Audio77_007.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio77_008.mp3,inll_e36bbb44db58_A2_KAPITEL_4_Audio77_008.mp3,A2\KAPITEL 4\Audio77_008.txt,A2\KAPITEL 4\Audio77_008.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio77_009.mp3,inll_c6a4f3b902f2_A2_KAPITEL_4_Audio77_009.mp3,A2\KAPITEL 4\Audio77_009.txt,A2\KAPITEL 4\Audio77_009.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio77_010.mp3,inll_d37678d06d9f_A2_KAPITEL_4_Audio77_010.mp3,A2\KAPITEL 4\Audio77_010.txt,A2\KAPITEL 4\Audio77_010.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio78_001.mp3,inll_854f81e5912b_A2_KAPITEL_4_Audio78_001.mp3,A2\KAPITEL 4\Audio78_001.txt,A2\KAPITEL 4\Audio78_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio78_002.mp3,inll_5f6c2097135a_A2_KAPITEL_4_Audio78_002.mp3,A2\KAPITEL 4\Audio78_002.txt,A2\KAPITEL 4\Audio78_002.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio79_001.mp3,inll_81c3d0b495c8_A2_KAPITEL_4_Audio79_001.mp3,A2\KAPITEL 4\Audio79_001.txt,A2\KAPITEL 4\Audio79_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio80_001.mp3,inll_19ae509983bb_A2_KAPITEL_4_Audio80_001.mp3,A2\KAPITEL 4\Audio80_001.txt,A2\KAPITEL 4\Audio80_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio81_001.mp3,inll_b354663d2b12_A2_KAPITEL_4_Audio81_001.mp3,A2\KAPITEL 4\Audio81_001.txt,A2\KAPITEL 4\Audio81_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio82_001.mp3,inll_1fc63a835f04_A2_KAPITEL_4_Audio82_001.mp3,A2\KAPITEL 4\Audio82_001.txt,A2\KAPITEL 4\Audio82_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio83_001.mp3,inll_e864f8e1b51a_A2_KAPITEL_4_Audio83_001.mp3,A2\KAPITEL 4\Audio83_001.txt,A2\KAPITEL 4\Audio83_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio84_001.mp3,inll_64965958e8b4_A2_KAPITEL_4_Audio84_001.mp3,A2\KAPITEL 4\Audio84_001.txt,A2\KAPITEL 4\Audio84_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_001.mp3,inll_7f9f6ee0d255_A2_KAPITEL_4_Audio85_001.mp3,A2\KAPITEL 4\Audio85_001.txt,A2\KAPITEL 4\Audio85_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_002.mp3,inll_9e69f8ccdb70_A2_KAPITEL_4_Audio85_002.mp3,A2\KAPITEL 4\Audio85_002.txt,A2\KAPITEL 4\Audio85_002.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_003.mp3,inll_becc5d75957e_A2_KAPITEL_4_Audio85_003.mp3,A2\KAPITEL 4\Audio85_003.txt,A2\KAPITEL 4\Audio85_003.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_004.mp3,inll_02b6f01e4cb6_A2_KAPITEL_4_Audio85_004.mp3,A2\KAPITEL 4\Audio85_004.txt,A2\KAPITEL 4\Audio85_004.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_005.mp3,inll_44c7015fbe52_A2_KAPITEL_4_Audio85_005.mp3,A2\KAPITEL 4\Audio85_005.txt,A2\KAPITEL 4\Audio85_005.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_006.mp3,inll_71db3d6d5693_A2_KAPITEL_4_Audio85_006.mp3,A2\KAPITEL 4\Audio85_006.txt,A2\KAPITEL 4\Audio85_006.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_007.mp3,inll_721b69a156c2_A2_KAPITEL_4_Audio85_007.mp3,A2\KAPITEL 4\Audio85_007.txt,A2\KAPITEL 4\Audio85_007.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_008.mp3,inll_c46a0575e51f_A2_KAPITEL_4_Audio85_008.mp3,A2\KAPITEL 4\Audio85_008.txt,A2\KAPITEL 4\Audio85_008.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_009.mp3,inll_c30c7bcda813_A2_KAPITEL_4_Audio85_009.mp3,A2\KAPITEL 4\Audio85_009.txt,A2\KAPITEL 4\Audio85_009.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_010.mp3,inll_b42207047515_A2_KAPITEL_4_Audio85_010.mp3,A2\KAPITEL 4\Audio85_010.txt,A2\KAPITEL 4\Audio85_010.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_011.mp3,inll_22af5c86f4b7_A2_KAPITEL_4_Audio85_011.mp3,A2\KAPITEL 4\Audio85_011.txt,A2\KAPITEL 4\Audio85_011.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_012.mp3,inll_df54407d6424_A2_KAPITEL_4_Audio85_012.mp3,A2\KAPITEL 4\Audio85_012.txt,A2\KAPITEL 4\Audio85_012.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_013.mp3,inll_2d7c03537616_A2_KAPITEL_4_Audio85_013.mp3,A2\KAPITEL 4\Audio85_013.txt,A2\KAPITEL 4\Audio85_013.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_014.mp3,inll_67045bdd2250_A2_KAPITEL_4_Audio85_014.mp3,A2\KAPITEL 4\Audio85_014.txt,A2\KAPITEL 4\Audio85_014.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_015.mp3,inll_7c45d0e67b98_A2_KAPITEL_4_Audio85_015.mp3,A2\KAPITEL 4\Audio85_015.txt,A2\KAPITEL 4\Audio85_015.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_016.mp3,inll_5f6d082049ce_A2_KAPITEL_4_Audio85_016.mp3,A2\KAPITEL 4\Audio85_016.txt,A2\KAPITEL 4\Audio85_016.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_017.mp3,inll_39f698a16999_A2_KAPITEL_4_Audio85_017.mp3,A2\KAPITEL 4\Audio85_017.txt,A2\KAPITEL 4\Audio85_017.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_018.mp3,inll_4ac84ff81fed_A2_KAPITEL_4_Audio85_018.mp3,A2\KAPITEL 4\Audio85_018.txt,A2\KAPITEL 4\Audio85_018.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_019.mp3,inll_14d7f1793ed4_A2_KAPITEL_4_Audio85_019.mp3,A2\KAPITEL 4\Audio85_019.txt,A2\KAPITEL 4\Audio85_019.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_020.mp3,inll_7e3bde21f8d9_A2_KAPITEL_4_Audio85_020.mp3,A2\KAPITEL 4\Audio85_020.txt,A2\KAPITEL 4\Audio85_020.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_021.mp3,inll_cf3ba24520ed_A2_KAPITEL_4_Audio85_021.mp3,A2\KAPITEL 4\Audio85_021.txt,A2\KAPITEL 4\Audio85_021.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_022.mp3,inll_e5224961c08d_A2_KAPITEL_4_Audio85_022.mp3,A2\KAPITEL 4\Audio85_022.txt,A2\KAPITEL 4\Audio85_022.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_023.mp3,inll_5044a176ea4f_A2_KAPITEL_4_Audio85_023.mp3,A2\KAPITEL 4\Audio85_023.txt,A2\KAPITEL 4\Audio85_023.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_024.mp3,inll_50e72abe2a16_A2_KAPITEL_4_Audio85_024.mp3,A2\KAPITEL 4\Audio85_024.txt,A2\KAPITEL 4\Audio85_024.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_025.mp3,inll_c65125ca3d2b_A2_KAPITEL_4_Audio85_025.mp3,A2\KAPITEL 4\Audio85_025.txt,A2\KAPITEL 4\Audio85_025.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_026.mp3,inll_566c7efcb06c_A2_KAPITEL_4_Audio85_026.mp3,A2\KAPITEL 4\Audio85_026.txt,A2\KAPITEL 4\Audio85_026.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_027.mp3,inll_65e3b213a23d_A2_KAPITEL_4_Audio85_027.mp3,A2\KAPITEL 4\Audio85_027.txt,A2\KAPITEL 4\Audio85_027.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_028.mp3,inll_f82d17ffa204_A2_KAPITEL_4_Audio85_028.mp3,A2\KAPITEL 4\Audio85_028.txt,A2\KAPITEL 4\Audio85_028.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_029.mp3,inll_d72ddb930341_A2_KAPITEL_4_Audio85_029.mp3,A2\KAPITEL 4\Audio85_029.txt,A2\KAPITEL 4\Audio85_029.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio85_030.mp3,inll_2b1c12e26f63_A2_KAPITEL_4_Audio85_030.mp3,A2\KAPITEL 4\Audio85_030.txt,A2\KAPITEL 4\Audio85_030.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio86_001.mp3,inll_d3d341b42b7a_A2_KAPITEL_4_Audio86_001.mp3,A2\KAPITEL 4\Audio86_001.txt,A2\KAPITEL 4\Audio86_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio86_002.mp3,inll_af4661a15013_A2_KAPITEL_4_Audio86_002.mp3,A2\KAPITEL 4\Audio86_002.txt,A2\KAPITEL 4\Audio86_002.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio86_003.mp3,inll_5fb1de61bd0a_A2_KAPITEL_4_Audio86_003.mp3,A2\KAPITEL 4\Audio86_003.txt,A2\KAPITEL 4\Audio86_003.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio86_004.mp3,inll_610143a7ab80_A2_KAPITEL_4_Audio86_004.mp3,A2\KAPITEL 4\Audio86_004.txt,A2\KAPITEL 4\Audio86_004.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio86_005.mp3,inll_53530ca7b0ba_A2_KAPITEL_4_Audio86_005.mp3,A2\KAPITEL 4\Audio86_005.txt,A2\KAPITEL 4\Audio86_005.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio86_006.mp3,inll_689e51b47b76_A2_KAPITEL_4_Audio86_006.mp3,A2\KAPITEL 4\Audio86_006.txt,A2\KAPITEL 4\Audio86_006.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio86_007.mp3,inll_cf776cdf3614_A2_KAPITEL_4_Audio86_007.mp3,A2\KAPITEL 4\Audio86_007.txt,A2\KAPITEL 4\Audio86_007.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio86_008.mp3,inll_bda85f0712b8_A2_KAPITEL_4_Audio86_008.mp3,A2\KAPITEL 4\Audio86_008.txt,A2\KAPITEL 4\Audio86_008.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio86_009.mp3,inll_d22bf4cac116_A2_KAPITEL_4_Audio86_009.mp3,A2\KAPITEL 4\Audio86_009.txt,A2\KAPITEL 4\Audio86_009.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio86_010.mp3,inll_6d320699aed5_A2_KAPITEL_4_Audio86_010.mp3,A2\KAPITEL 4\Audio86_010.txt,A2\KAPITEL 4\Audio86_010.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio86_011.mp3,inll_fceef9fcdf95_A2_KAPITEL_4_Audio86_011.mp3,A2\KAPITEL 4\Audio86_011.txt,A2\KAPITEL 4\Audio86_011.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio87_001.mp3,inll_4181d0d3c41b_A2_KAPITEL_4_Audio87_001.mp3,A2\KAPITEL 4\Audio87_001.txt,A2\KAPITEL 4\Audio87_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio88_001.mp3,inll_c3121c56e96b_A2_KAPITEL_4_Audio88_001.mp3,A2\KAPITEL 4\Audio88_001.txt,A2\KAPITEL 4\Audio88_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio88_002.mp3,inll_598ec84cc87b_A2_KAPITEL_4_Audio88_002.mp3,A2\KAPITEL 4\Audio88_002.txt,A2\KAPITEL 4\Audio88_002.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio89_001.mp3,inll_e29d58e6e7a1_A2_KAPITEL_4_Audio89_001.mp3,A2\KAPITEL 4\Audio89_001.txt,A2\KAPITEL 4\Audio89_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio90_001.mp3,inll_94592d13667d_A2_KAPITEL_4_Audio90_001.mp3,A2\KAPITEL 4\Audio90_001.txt,A2\KAPITEL 4\Audio90_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio91_001.mp3,inll_7dcce89e0d34_A2_KAPITEL_4_Audio91_001.mp3,A2\KAPITEL 4\Audio91_001.txt,A2\KAPITEL 4\Audio91_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio92_001.mp3,inll_9d0a11c31219_A2_KAPITEL_4_Audio92_001.mp3,A2\KAPITEL 4\Audio92_001.txt,A2\KAPITEL 4\Audio92_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio92_002.mp3,inll_5052b3450d5b_A2_KAPITEL_4_Audio92_002.mp3,A2\KAPITEL 4\Audio92_002.txt,A2\KAPITEL 4\Audio92_002.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio93_001.mp3,inll_73eaacad549d_A2_KAPITEL_4_Audio93_001.mp3,A2\KAPITEL 4\Audio93_001.txt,A2\KAPITEL 4\Audio93_001.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio93_002.mp3,inll_4239018ba482_A2_KAPITEL_4_Audio93_002.mp3,A2\KAPITEL 4\Audio93_002.txt,A2\KAPITEL 4\Audio93_002.txt,2
A2\KAPITEL 4,A2\KAPITEL 4\Audio94_001.mp3,inll_9e4cd645fb27_A2_KAPITEL_4_Audio94_001.mp3,A2\KAPITEL 4\Audio94_001.txt,A2\KAPITEL 4\Audio94_001.txt,2
