chapter,source_audio,anki_media_file,transcript_file,translation_file,cards_generated
A1\KAPITEL 2,A1\KAPITEL 2\Audio 34_010.mp3,inll_4ce971d2eac4_A1_KAPITEL_2_Audio_34_010.mp3,A1\KAPITEL 2\Audio 34_010.txt,A1\KAPITEL 2\Audio 34_010.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 34_011.mp3,inll_475724c309a5_A1_KAPITEL_2_Audio_34_011.mp3,A1\KAPITEL 2\Audio 34_011.txt,A1\KAPITEL 2\Audio 34_011.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 34_012.mp3,inll_1ed58f7afbd0_A1_KAPITEL_2_Audio_34_012.mp3,A1\KAPITEL 2\Audio 34_012.txt,A1\KAPITEL 2\Audio 34_012.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_001.mp3,inll_dcf6b0184967_A1_KAPITEL_2_Audio_35_001.mp3,A1\KAPITEL 2\Audio 35_001.txt,A1\KAPITEL 2\Audio 35_001.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_002.mp3,inll_fd97656101b5_A1_KAPITEL_2_Audio_35_002.mp3,A1\KAPITEL 2\Audio 35_002.txt,A1\KAPITEL 2\Audio 35_002.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_003.mp3,inll_73f5a6cdc72c_A1_KAPITEL_2_Audio_35_003.mp3,A1\KAPITEL 2\Audio 35_003.txt,A1\KAPITEL 2\Audio 35_003.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_004.mp3,inll_ab22c0e7d359_A1_KAPITEL_2_Audio_35_004.mp3,A1\KAPITEL 2\Audio 35_004.txt,A1\KAPITEL 2\Audio 35_004.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_005.mp3,inll_5ecad937db4c_A1_KAPITEL_2_Audio_35_005.mp3,A1\KAPITEL 2\Audio 35_005.txt,A1\KAPITEL 2\Audio 35_005.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_006.mp3,inll_089534d05c5e_A1_KAPITEL_2_Audio_35_006.mp3,A1\KAPITEL 2\Audio 35_006.txt,A1\KAPITEL 2\Audio 35_006.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_007.mp3,inll_d80a58ba1621_A1_KAPITEL_2_Audio_35_007.mp3,A1\KAPITEL 2\Audio 35_007.txt,A1\KAPITEL 2\Audio 35_007.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_008.mp3,inll_8ef5574a768b_A1_KAPITEL_2_Audio_35_008.mp3,A1\KAPITEL 2\Audio 35_008.txt,A1\KAPITEL 2\Audio 35_008.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_009.mp3,inll_cd13e367164b_A1_KAPITEL_2_Audio_35_009.mp3,A1\KAPITEL 2\Audio 35_009.txt,A1\KAPITEL 2\Audio 35_009.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_010.mp3,inll_2d543dcf8062_A1_KAPITEL_2_Audio_35_010.mp3,A1\KAPITEL 2\Audio 35_010.txt,A1\KAPITEL 2\Audio 35_010.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_011.mp3,inll_8cd4147034b5_A1_KAPITEL_2_Audio_35_011.mp3,A1\KAPITEL 2\Audio 35_011.txt,A1\KAPITEL 2\Audio 35_011.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_012.mp3,inll_633a6bf16cc7_A1_KAPITEL_2_Audio_35_012.mp3,A1\KAPITEL 2\Audio 35_012.txt,A1\KAPITEL 2\Audio 35_012.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_013.mp3,inll_abbcd6985114_A1_KAPITEL_2_Audio_35_013.mp3,A1\KAPITEL 2\Audio 35_013.txt,A1\KAPITEL 2\Audio 35_013.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_014.mp3,inll_877067324aee_A1_KAPITEL_2_Audio_35_014.mp3,A1\KAPITEL 2\Audio 35_014.txt,A1\KAPITEL 2\Audio 35_014.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_015.mp3,inll_a6e916c3c165_A1_KAPITEL_2_Audio_35_015.mp3,A1\KAPITEL 2\Audio 35_015.txt,A1\KAPITEL 2\Audio 35_015.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_016.mp3,inll_326f9b2a4706_A1_KAPITEL_2_Audio_35_016.mp3,A1\KAPITEL 2\Audio 35_016.txt,A1\KAPITEL 2\Audio 35_016.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_017.mp3,inll_a36affb6b043_A1_KAPITEL_2_Audio_35_017.mp3,A1\KAPITEL 2\Audio 35_017.txt,A1\KAPITEL 2\Audio 35_017.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 35_018.mp3,inll_75be3e976c84_A1_KAPITEL_2_Audio_35_018.mp3,A1\KAPITEL 2\Audio 35_018.txt,A1\KAPITEL 2\Audio 35_018.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_001.mp3,inll_8d7e15fb55aa_A1_KAPITEL_2_Audio_36_001.mp3,A1\KAPITEL 2\Audio 36_001.txt,A1\KAPITEL 2\Audio 36_001.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_002.mp3,inll_92f0e6217db2_A1_KAPITEL_2_Audio_36_002.mp3,A1\KAPITEL 2\Audio 36_002.txt,A1\KAPITEL 2\Audio 36_002.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_003.mp3,inll_fb6195e8f208_A1_KAPITEL_2_Audio_36_003.mp3,A1\KAPITEL 2\Audio 36_003.txt,A1\KAPITEL 2\Audio 36_003.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_004.mp3,inll_41931a909782_A1_KAPITEL_2_Audio_36_004.mp3,A1\KAPITEL 2\Audio 36_004.txt,A1\KAPITEL 2\Audio 36_004.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_005.mp3,inll_825064993c84_A1_KAPITEL_2_Audio_36_005.mp3,A1\KAPITEL 2\Audio 36_005.txt,A1\KAPITEL 2\Audio 36_005.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_006.mp3,inll_c4114f523a76_A1_KAPITEL_2_Audio_36_006.mp3,A1\KAPITEL 2\Audio 36_006.txt,A1\KAPITEL 2\Audio 36_006.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_007.mp3,inll_a86010266a3d_A1_KAPITEL_2_Audio_36_007.mp3,A1\KAPITEL 2\Audio 36_007.txt,A1\KAPITEL 2\Audio 36_007.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_008.mp3,inll_f4b74e2d44b3_A1_KAPITEL_2_Audio_36_008.mp3,A1\KAPITEL 2\Audio 36_008.txt,A1\KAPITEL 2\Audio 36_008.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_009.mp3,inll_da98ef750dbd_A1_KAPITEL_2_Audio_36_009.mp3,A1\KAPITEL 2\Audio 36_009.txt,A1\KAPITEL 2\Audio 36_009.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_010.mp3,inll_b73c3d25c2be_A1_KAPITEL_2_Audio_36_010.mp3,A1\KAPITEL 2\Audio 36_010.txt,A1\KAPITEL 2\Audio 36_010.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_011.mp3,inll_a09890e00729_A1_KAPITEL_2_Audio_36_011.mp3,A1\KAPITEL 2\Audio 36_011.txt,A1\KAPITEL 2\Audio 36_011.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_012.mp3,inll_f7a35311ae8e_A1_KAPITEL_2_Audio_36_012.mp3,A1\KAPITEL 2\Audio 36_012.txt,A1\KAPITEL 2\Audio 36_012.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_013.mp3,inll_c667bad9a9da_A1_KAPITEL_2_Audio_36_013.mp3,A1\KAPITEL 2\Audio 36_013.txt,A1\KAPITEL 2\Audio 36_013.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_014.mp3,inll_cc7ac9532ee9_A1_KAPITEL_2_Audio_36_014.mp3,A1\KAPITEL 2\Audio 36_014.txt,A1\KAPITEL 2\Audio 36_014.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_015.mp3,inll_f5add5951449_A1_KAPITEL_2_Audio_36_015.mp3,A1\KAPITEL 2\Audio 36_015.txt,A1\KAPITEL 2\Audio 36_015.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_016.mp3,inll_6bd47807b534_A1_KAPITEL_2_Audio_36_016.mp3,A1\KAPITEL 2\Audio 36_016.txt,A1\KAPITEL 2\Audio 36_016.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_017.mp3,inll_3946e8f2c0f8_A1_KAPITEL_2_Audio_36_017.mp3,A1\KAPITEL 2\Audio 36_017.txt,A1\KAPITEL 2\Audio 36_017.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_018.mp3,inll_40a811f32be4_A1_KAPITEL_2_Audio_36_018.mp3,A1\KAPITEL 2\Audio 36_018.txt,A1\KAPITEL 2\Audio 36_018.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_019.mp3,inll_0f90a799d416_A1_KAPITEL_2_Audio_36_019.mp3,A1\KAPITEL 2\Audio 36_019.txt,A1\KAPITEL 2\Audio 36_019.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_020.mp3,inll_091527d45f2a_A1_KAPITEL_2_Audio_36_020.mp3,A1\KAPITEL 2\Audio 36_020.txt,A1\KAPITEL 2\Audio 36_020.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_021.mp3,inll_0e1a84393b94_A1_KAPITEL_2_Audio_36_021.mp3,A1\KAPITEL 2\Audio 36_021.txt,A1\KAPITEL 2\Audio 36_021.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_022.mp3,inll_02225b60ba8f_A1_KAPITEL_2_Audio_36_022.mp3,A1\KAPITEL 2\Audio 36_022.txt,A1\KAPITEL 2\Audio 36_022.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_023.mp3,inll_2f235f03b4e3_A1_KAPITEL_2_Audio_36_023.mp3,A1\KAPITEL 2\Audio 36_023.txt,A1\KAPITEL 2\Audio 36_023.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_024.mp3,inll_8940b26063ff_A1_KAPITEL_2_Audio_36_024.mp3,A1\KAPITEL 2\Audio 36_024.txt,A1\KAPITEL 2\Audio 36_024.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_025.mp3,inll_b8fe924dc598_A1_KAPITEL_2_Audio_36_025.mp3,A1\KAPITEL 2\Audio 36_025.txt,A1\KAPITEL 2\Audio 36_025.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_026.mp3,inll_0636037648b4_A1_KAPITEL_2_Audio_36_026.mp3,A1\KAPITEL 2\Audio 36_026.txt,A1\KAPITEL 2\Audio 36_026.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_027.mp3,inll_2c17153f7690_A1_KAPITEL_2_Audio_36_027.mp3,A1\KAPITEL 2\Audio 36_027.txt,A1\KAPITEL 2\Audio 36_027.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_028.mp3,inll_5ac3ab8a36af_A1_KAPITEL_2_Audio_36_028.mp3,A1\KAPITEL 2\Audio 36_028.txt,A1\KAPITEL 2\Audio 36_028.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_029.mp3,inll_15de5ccac448_A1_KAPITEL_2_Audio_36_029.mp3,A1\KAPITEL 2\Audio 36_029.txt,A1\KAPITEL 2\Audio 36_029.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_030.mp3,inll_698a4d32e938_A1_KAPITEL_2_Audio_36_030.mp3,A1\KAPITEL 2\Audio 36_030.txt,A1\KAPITEL 2\Audio 36_030.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_031.mp3,inll_c1a8032a816b_A1_KAPITEL_2_Audio_36_031.mp3,A1\KAPITEL 2\Audio 36_031.txt,A1\KAPITEL 2\Audio 36_031.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_032.mp3,inll_9a598e064bd3_A1_KAPITEL_2_Audio_36_032.mp3,A1\KAPITEL 2\Audio 36_032.txt,A1\KAPITEL 2\Audio 36_032.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_033.mp3,inll_c2d9f97349c7_A1_KAPITEL_2_Audio_36_033.mp3,A1\KAPITEL 2\Audio 36_033.txt,A1\KAPITEL 2\Audio 36_033.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_034.mp3,inll_1fcf558de5cc_A1_KAPITEL_2_Audio_36_034.mp3,A1\KAPITEL 2\Audio 36_034.txt,A1\KAPITEL 2\Audio 36_034.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 36_035.mp3,inll_3c2fffbe4849_A1_KAPITEL_2_Audio_36_035.mp3,A1\KAPITEL 2\Audio 36_035.txt,A1\KAPITEL 2\Audio 36_035.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 37_001.mp3,inll_d06660dd91d6_A1_KAPITEL_2_Audio_37_001.mp3,A1\KAPITEL 2\Audio 37_001.txt,A1\KAPITEL 2\Audio 37_001.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 37_002.mp3,inll_4ac323217a8c_A1_KAPITEL_2_Audio_37_002.mp3,A1\KAPITEL 2\Audio 37_002.txt,A1\KAPITEL 2\Audio 37_002.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 37_003.mp3,inll_4a63e31ec6be_A1_KAPITEL_2_Audio_37_003.mp3,A1\KAPITEL 2\Audio 37_003.txt,A1\KAPITEL 2\Audio 37_003.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 37_004.mp3,inll_0bf2f0e9483d_A1_KAPITEL_2_Audio_37_004.mp3,A1\KAPITEL 2\Audio 37_004.txt,A1\KAPITEL 2\Audio 37_004.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 37_005.mp3,inll_6f48593995db_A1_KAPITEL_2_Audio_37_005.mp3,A1\KAPITEL 2\Audio 37_005.txt,A1\KAPITEL 2\Audio 37_005.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 37_006.mp3,inll_8019bab27a86_A1_KAPITEL_2_Audio_37_006.mp3,A1\KAPITEL 2\Audio 37_006.txt,A1\KAPITEL 2\Audio 37_006.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 37_007.mp3,inll_64e3c9c15b72_A1_KAPITEL_2_Audio_37_007.mp3,A1\KAPITEL 2\Audio 37_007.txt,A1\KAPITEL 2\Audio 37_007.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 37_008.mp3,inll_ca0fc675019c_A1_KAPITEL_2_Audio_37_008.mp3,A1\KAPITEL 2\Audio 37_008.txt,A1\KAPITEL 2\Audio 37_008.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 38_001.mp3,inll_5be4172f4e38_A1_KAPITEL_2_Audio_38_001.mp3,A1\KAPITEL 2\Audio 38_001.txt,A1\KAPITEL 2\Audio 38_001.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 39_001.mp3,inll_0002e7118f4b_A1_KAPITEL_2_Audio_39_001.mp3,A1\KAPITEL 2\Audio 39_001.txt,A1\KAPITEL 2\Audio 39_001.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 40_001.mp3,inll_491475c108c2_A1_KAPITEL_2_Audio_40_001.mp3,A1\KAPITEL 2\Audio 40_001.txt,A1\KAPITEL 2\Audio 40_001.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 41_001.mp3,inll_f996575f61c9_A1_KAPITEL_2_Audio_41_001.mp3,A1\KAPITEL 2\Audio 41_001.txt,A1\KAPITEL 2\Audio 41_001.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 42_001.mp3,inll_0620f10b4cb6_A1_KAPITEL_2_Audio_42_001.mp3,A1\KAPITEL 2\Audio 42_001.txt,A1\KAPITEL 2\Audio 42_001.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 43_001.mp3,inll_424a217bba69_A1_KAPITEL_2_Audio_43_001.mp3,A1\KAPITEL 2\Audio 43_001.txt,A1\KAPITEL 2\Audio 43_001.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 43_002.mp3,inll_2bb8323a5c6a_A1_KAPITEL_2_Audio_43_002.mp3,A1\KAPITEL 2\Audio 43_002.txt,A1\KAPITEL 2\Audio 43_002.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 43_003.mp3,inll_7f76b9e61f98_A1_KAPITEL_2_Audio_43_003.mp3,A1\KAPITEL 2\Audio 43_003.txt,A1\KAPITEL 2\Audio 43_003.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 43_004.mp3,inll_be25f35dc9bd_A1_KAPITEL_2_Audio_43_004.mp3,A1\KAPITEL 2\Audio 43_004.txt,A1\KAPITEL 2\Audio 43_004.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 43_005.mp3,inll_b9af87ce36d0_A1_KAPITEL_2_Audio_43_005.mp3,A1\KAPITEL 2\Audio 43_005.txt,A1\KAPITEL 2\Audio 43_005.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 43_006.mp3,inll_21b38d37cae0_A1_KAPITEL_2_Audio_43_006.mp3,A1\KAPITEL 2\Audio 43_006.txt,A1\KAPITEL 2\Audio 43_006.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 43_007.mp3,inll_5cec509ffe98_A1_KAPITEL_2_Audio_43_007.mp3,A1\KAPITEL 2\Audio 43_007.txt,A1\KAPITEL 2\Audio 43_007.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 43_008.mp3,inll_345277c33dc5_A1_KAPITEL_2_Audio_43_008.mp3,A1\KAPITEL 2\Audio 43_008.txt,A1\KAPITEL 2\Audio 43_008.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 43_009.mp3,inll_566cbe3542dc_A1_KAPITEL_2_Audio_43_009.mp3,A1\KAPITEL 2\Audio 43_009.txt,A1\KAPITEL 2\Audio 43_009.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 43_010.mp3,inll_28762779f7cf_A1_KAPITEL_2_Audio_43_010.mp3,A1\KAPITEL 2\Audio 43_010.txt,A1\KAPITEL 2\Audio 43_010.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 44_001.mp3,inll_a4c5190caff8_A1_KAPITEL_2_Audio_44_001.mp3,A1\KAPITEL 2\Audio 44_001.txt,A1\KAPITEL 2\Audio 44_001.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 44_002.mp3,inll_aad06ca620d4_A1_KAPITEL_2_Audio_44_002.mp3,A1\KAPITEL 2\Audio 44_002.txt,A1\KAPITEL 2\Audio 44_002.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_001.mp3,inll_0daa9e2bb4db_A1_KAPITEL_2_Audio_45_001.mp3,A1\KAPITEL 2\Audio 45_001.txt,A1\KAPITEL 2\Audio 45_001.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_002.mp3,inll_60df358172f1_A1_KAPITEL_2_Audio_45_002.mp3,A1\KAPITEL 2\Audio 45_002.txt,A1\KAPITEL 2\Audio 45_002.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_003.mp3,inll_b7387a38d05c_A1_KAPITEL_2_Audio_45_003.mp3,A1\KAPITEL 2\Audio 45_003.txt,A1\KAPITEL 2\Audio 45_003.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_004.mp3,inll_b7f1180ba97a_A1_KAPITEL_2_Audio_45_004.mp3,A1\KAPITEL 2\Audio 45_004.txt,A1\KAPITEL 2\Audio 45_004.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_005.mp3,inll_e72acf44fbc5_A1_KAPITEL_2_Audio_45_005.mp3,A1\KAPITEL 2\Audio 45_005.txt,A1\KAPITEL 2\Audio 45_005.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_006.mp3,inll_92cc7c9ad5c5_A1_KAPITEL_2_Audio_45_006.mp3,A1\KAPITEL 2\Audio 45_006.txt,A1\KAPITEL 2\Audio 45_006.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_007.mp3,inll_bb28e6bcbeb2_A1_KAPITEL_2_Audio_45_007.mp3,A1\KAPITEL 2\Audio 45_007.txt,A1\KAPITEL 2\Audio 45_007.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_008.mp3,inll_d332ff755fa4_A1_KAPITEL_2_Audio_45_008.mp3,A1\KAPITEL 2\Audio 45_008.txt,A1\KAPITEL 2\Audio 45_008.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_009.mp3,inll_f43d5a02a5cd_A1_KAPITEL_2_Audio_45_009.mp3,A1\KAPITEL 2\Audio 45_009.txt,A1\KAPITEL 2\Audio 45_009.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_010.mp3,inll_2b9053c6826c_A1_KAPITEL_2_Audio_45_010.mp3,A1\KAPITEL 2\Audio 45_010.txt,A1\KAPITEL 2\Audio 45_010.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_011.mp3,inll_7fbe06f206b9_A1_KAPITEL_2_Audio_45_011.mp3,A1\KAPITEL 2\Audio 45_011.txt,A1\KAPITEL 2\Audio 45_011.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_012.mp3,inll_3aa4c894311b_A1_KAPITEL_2_Audio_45_012.mp3,A1\KAPITEL 2\Audio 45_012.txt,A1\KAPITEL 2\Audio 45_012.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_013.mp3,inll_6089635bf301_A1_KAPITEL_2_Audio_45_013.mp3,A1\KAPITEL 2\Audio 45_013.txt,A1\KAPITEL 2\Audio 45_013.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_014.mp3,inll_c6426ce1887f_A1_KAPITEL_2_Audio_45_014.mp3,A1\KAPITEL 2\Audio 45_014.txt,A1\KAPITEL 2\Audio 45_014.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_015.mp3,inll_1603c9493ad9_A1_KAPITEL_2_Audio_45_015.mp3,A1\KAPITEL 2\Audio 45_015.txt,A1\KAPITEL 2\Audio 45_015.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_016.mp3,inll_aee10f258b3a_A1_KAPITEL_2_Audio_45_016.mp3,A1\KAPITEL 2\Audio 45_016.txt,A1\KAPITEL 2\Audio 45_016.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_017.mp3,inll_80f92a8f9b27_A1_KAPITEL_2_Audio_45_017.mp3,A1\KAPITEL 2\Audio 45_017.txt,A1\KAPITEL 2\Audio 45_017.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_018.mp3,inll_21d23d4f41a1_A1_KAPITEL_2_Audio_45_018.mp3,A1\KAPITEL 2\Audio 45_018.txt,A1\KAPITEL 2\Audio 45_018.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_019.mp3,inll_03ec1cf3c20e_A1_KAPITEL_2_Audio_45_019.mp3,A1\KAPITEL 2\Audio 45_019.txt,A1\KAPITEL 2\Audio 45_019.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_020.mp3,inll_a28dc47bbe78_A1_KAPITEL_2_Audio_45_020.mp3,A1\KAPITEL 2\Audio 45_020.txt,A1\KAPITEL 2\Audio 45_020.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_021.mp3,inll_e646fa0fc7c8_A1_KAPITEL_2_Audio_45_021.mp3,A1\KAPITEL 2\Audio 45_021.txt,A1\KAPITEL 2\Audio 45_021.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_022.mp3,inll_3b3e933415ea_A1_KAPITEL_2_Audio_45_022.mp3,A1\KAPITEL 2\Audio 45_022.txt,A1\KAPITEL 2\Audio 45_022.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_023.mp3,inll_fb168d581224_A1_KAPITEL_2_Audio_45_023.mp3,A1\KAPITEL 2\Audio 45_023.txt,A1\KAPITEL 2\Audio 45_023.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_024.mp3,inll_bd691812bbed_A1_KAPITEL_2_Audio_45_024.mp3,A1\KAPITEL 2\Audio 45_024.txt,A1\KAPITEL 2\Audio 45_024.txt,2
A1\KAPITEL 2,A1\KAPITEL 2\Audio 45_025.mp3,inll_8064cdbe4895_A1_KAPITEL_2_Audio_45_025.mp3,A1\KAPITEL 2\Audio 45_025.txt,A1\KAPITEL 2\Audio 45_025.txt,2
