chapter,source_audio,anki_media_file,transcript_file,translation_file,cards_generated
A1\KAPITEL 1,A1\KAPITEL 1\Audio 09_001.mp3,inll_0673d85ab851_A1_KAPITEL_1_Audio_09_001.mp3,A1\KAPITEL 1\Audio 09_001.txt,A1\KAPITEL 1\Audio 09_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 10_001.mp3,inll_4b7c38c24021_A1_KAPITEL_1_Audio_10_001.mp3,A1\KAPITEL 1\Audio 10_001.txt,A1\KAPITEL 1\Audio 10_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 10_002.mp3,inll_4d81201a2a6b_A1_KAPITEL_1_Audio_10_002.mp3,A1\KAPITEL 1\Audio 10_002.txt,A1\KAPITEL 1\Audio 10_002.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_001.mp3,inll_6d29bab5c6af_A1_KAPITEL_1_Audio_11_001.mp3,A1\KAPITEL 1\Audio 11_001.txt,A1\KAPITEL 1\Audio 11_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_002.mp3,inll_29c24dd71e65_A1_KAPITEL_1_Audio_11_002.mp3,A1\KAPITEL 1\Audio 11_002.txt,A1\KAPITEL 1\Audio 11_002.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_003.mp3,inll_af09c9987b25_A1_KAPITEL_1_Audio_11_003.mp3,A1\KAPITEL 1\Audio 11_003.txt,A1\KAPITEL 1\Audio 11_003.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_004.mp3,inll_a8c61cb7c2e2_A1_KAPITEL_1_Audio_11_004.mp3,A1\KAPITEL 1\Audio 11_004.txt,A1\KAPITEL 1\Audio 11_004.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_005.mp3,inll_11f4976a2725_A1_KAPITEL_1_Audio_11_005.mp3,A1\KAPITEL 1\Audio 11_005.txt,A1\KAPITEL 1\Audio 11_005.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_006.mp3,inll_f23263e64f7a_A1_KAPITEL_1_Audio_11_006.mp3,A1\KAPITEL 1\Audio 11_006.txt,A1\KAPITEL 1\Audio 11_006.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_007.mp3,inll_07c4bde1b23e_A1_KAPITEL_1_Audio_11_007.mp3,A1\KAPITEL 1\Audio 11_007.txt,A1\KAPITEL 1\Audio 11_007.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_008.mp3,inll_9ddcdaedaed1_A1_KAPITEL_1_Audio_11_008.mp3,A1\KAPITEL 1\Audio 11_008.txt,A1\KAPITEL 1\Audio 11_008.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_009.mp3,inll_ae0c53bad84e_A1_KAPITEL_1_Audio_11_009.mp3,A1\KAPITEL 1\Audio 11_009.txt,A1\KAPITEL 1\Audio 11_009.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_010.mp3,inll_9eed6c755c8e_A1_KAPITEL_1_Audio_11_010.mp3,A1\KAPITEL 1\Audio 11_010.txt,A1\KAPITEL 1\Audio 11_010.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_011.mp3,inll_8eae7a6286ef_A1_KAPITEL_1_Audio_11_011.mp3,A1\KAPITEL 1\Audio 11_011.txt,A1\KAPITEL 1\Audio 11_011.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_012.mp3,inll_ef07b67de244_A1_KAPITEL_1_Audio_11_012.mp3,A1\KAPITEL 1\Audio 11_012.txt,A1\KAPITEL 1\Audio 11_012.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_013.mp3,inll_da7230726cce_A1_KAPITEL_1_Audio_11_013.mp3,A1\KAPITEL 1\Audio 11_013.txt,A1\KAPITEL 1\Audio 11_013.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_014.mp3,inll_242c3f23b219_A1_KAPITEL_1_Audio_11_014.mp3,A1\KAPITEL 1\Audio 11_014.txt,A1\KAPITEL 1\Audio 11_014.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_015.mp3,inll_26b14b5ab4d4_A1_KAPITEL_1_Audio_11_015.mp3,A1\KAPITEL 1\Audio 11_015.txt,A1\KAPITEL 1\Audio 11_015.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_016.mp3,inll_3330c712967e_A1_KAPITEL_1_Audio_11_016.mp3,A1\KAPITEL 1\Audio 11_016.txt,A1\KAPITEL 1\Audio 11_016.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_017.mp3,inll_c5ccb7a5fd79_A1_KAPITEL_1_Audio_11_017.mp3,A1\KAPITEL 1\Audio 11_017.txt,A1\KAPITEL 1\Audio 11_017.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_018.mp3,inll_f259d84b5c0d_A1_KAPITEL_1_Audio_11_018.mp3,A1\KAPITEL 1\Audio 11_018.txt,A1\KAPITEL 1\Audio 11_018.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_019.mp3,inll_fef550a770c9_A1_KAPITEL_1_Audio_11_019.mp3,A1\KAPITEL 1\Audio 11_019.txt,A1\KAPITEL 1\Audio 11_019.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_020.mp3,inll_251bb5515c32_A1_KAPITEL_1_Audio_11_020.mp3,A1\KAPITEL 1\Audio 11_020.txt,A1\KAPITEL 1\Audio 11_020.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_021.mp3,inll_70dcaaa2ebd6_A1_KAPITEL_1_Audio_11_021.mp3,A1\KAPITEL 1\Audio 11_021.txt,A1\KAPITEL 1\Audio 11_021.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_022.mp3,inll_c279f2170d51_A1_KAPITEL_1_Audio_11_022.mp3,A1\KAPITEL 1\Audio 11_022.txt,A1\KAPITEL 1\Audio 11_022.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_023.mp3,inll_8111c2d6cef9_A1_KAPITEL_1_Audio_11_023.mp3,A1\KAPITEL 1\Audio 11_023.txt,A1\KAPITEL 1\Audio 11_023.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_024.mp3,inll_18c1c7d825e9_A1_KAPITEL_1_Audio_11_024.mp3,A1\KAPITEL 1\Audio 11_024.txt,A1\KAPITEL 1\Audio 11_024.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_025.mp3,inll_524cde333d3e_A1_KAPITEL_1_Audio_11_025.mp3,A1\KAPITEL 1\Audio 11_025.txt,A1\KAPITEL 1\Audio 11_025.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_026.mp3,inll_0b0f72f02a0e_A1_KAPITEL_1_Audio_11_026.mp3,A1\KAPITEL 1\Audio 11_026.txt,A1\KAPITEL 1\Audio 11_026.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 11_027.mp3,inll_9b24a1ddc8a4_A1_KAPITEL_1_Audio_11_027.mp3,A1\KAPITEL 1\Audio 11_027.txt,A1\KAPITEL 1\Audio 11_027.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 12_001.mp3,inll_32198e7fed60_A1_KAPITEL_1_Audio_12_001.mp3,A1\KAPITEL 1\Audio 12_001.txt,A1\KAPITEL 1\Audio 12_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 12_002.mp3,inll_869c2b551a3b_A1_KAPITEL_1_Audio_12_002.mp3,A1\KAPITEL 1\Audio 12_002.txt,A1\KAPITEL 1\Audio 12_002.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 13_001.mp3,inll_5cda0f79eb4c_A1_KAPITEL_1_Audio_13_001.mp3,A1\KAPITEL 1\Audio 13_001.txt,A1\KAPITEL 1\Audio 13_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 14_001.mp3,inll_14ad9769c41a_A1_KAPITEL_1_Audio_14_001.mp3,A1\KAPITEL 1\Audio 14_001.txt,A1\KAPITEL 1\Audio 14_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 15_001.mp3,inll_d15fa99eea59_A1_KAPITEL_1_Audio_15_001.mp3,A1\KAPITEL 1\Audio 15_001.txt,A1\KAPITEL 1\Audio 15_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 16_001.mp3,inll_afa436071015_A1_KAPITEL_1_Audio_16_001.mp3,A1\KAPITEL 1\Audio 16_001.txt,A1\KAPITEL 1\Audio 16_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 16_002.mp3,inll_85632f09b42b_A1_KAPITEL_1_Audio_16_002.mp3,A1\KAPITEL 1\Audio 16_002.txt,A1\KAPITEL 1\Audio 16_002.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 16_003.mp3,inll_e8e1dcd85973_A1_KAPITEL_1_Audio_16_003.mp3,A1\KAPITEL 1\Audio 16_003.txt,A1\KAPITEL 1\Audio 16_003.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 16_004.mp3,inll_123413edb00b_A1_KAPITEL_1_Audio_16_004.mp3,A1\KAPITEL 1\Audio 16_004.txt,A1\KAPITEL 1\Audio 16_004.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 16_005.mp3,inll_b6069604f92d_A1_KAPITEL_1_Audio_16_005.mp3,A1\KAPITEL 1\Audio 16_005.txt,A1\KAPITEL 1\Audio 16_005.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 17_001.mp3,inll_7b09515b6a82_A1_KAPITEL_1_Audio_17_001.mp3,A1\KAPITEL 1\Audio 17_001.txt,A1\KAPITEL 1\Audio 17_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 17_002.mp3,inll_2ddee1454a23_A1_KAPITEL_1_Audio_17_002.mp3,A1\KAPITEL 1\Audio 17_002.txt,A1\KAPITEL 1\Audio 17_002.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 17_003.mp3,inll_f6dc2d5e12a0_A1_KAPITEL_1_Audio_17_003.mp3,A1\KAPITEL 1\Audio 17_003.txt,A1\KAPITEL 1\Audio 17_003.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 17_004.mp3,inll_421fe6091368_A1_KAPITEL_1_Audio_17_004.mp3,A1\KAPITEL 1\Audio 17_004.txt,A1\KAPITEL 1\Audio 17_004.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 17_005.mp3,inll_4e30f26549f1_A1_KAPITEL_1_Audio_17_005.mp3,A1\KAPITEL 1\Audio 17_005.txt,A1\KAPITEL 1\Audio 17_005.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 17_006.mp3,inll_fdfe945c9ac3_A1_KAPITEL_1_Audio_17_006.mp3,A1\KAPITEL 1\Audio 17_006.txt,A1\KAPITEL 1\Audio 17_006.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 17_007.mp3,inll_ea886d242cd1_A1_KAPITEL_1_Audio_17_007.mp3,A1\KAPITEL 1\Audio 17_007.txt,A1\KAPITEL 1\Audio 17_007.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 17_008.mp3,inll_6e9c63207d8d_A1_KAPITEL_1_Audio_17_008.mp3,A1\KAPITEL 1\Audio 17_008.txt,A1\KAPITEL 1\Audio 17_008.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 17_009.mp3,inll_dede0fab455d_A1_KAPITEL_1_Audio_17_009.mp3,A1\KAPITEL 1\Audio 17_009.txt,A1\KAPITEL 1\Audio 17_009.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 17_010.mp3,inll_714680af2131_A1_KAPITEL_1_Audio_17_010.mp3,A1\KAPITEL 1\Audio 17_010.txt,A1\KAPITEL 1\Audio 17_010.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 17_011.mp3,inll_10fd7aaf8a37_A1_KAPITEL_1_Audio_17_011.mp3,A1\KAPITEL 1\Audio 17_011.txt,A1\KAPITEL 1\Audio 17_011.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_001.mp3,inll_c1f802cb18b8_A1_KAPITEL_1_Audio_18_001.mp3,A1\KAPITEL 1\Audio 18_001.txt,A1\KAPITEL 1\Audio 18_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_002.mp3,inll_689531a66911_A1_KAPITEL_1_Audio_18_002.mp3,A1\KAPITEL 1\Audio 18_002.txt,A1\KAPITEL 1\Audio 18_002.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_003.mp3,inll_27807732fa59_A1_KAPITEL_1_Audio_18_003.mp3,A1\KAPITEL 1\Audio 18_003.txt,A1\KAPITEL 1\Audio 18_003.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_004.mp3,inll_17e5c092fe78_A1_KAPITEL_1_Audio_18_004.mp3,A1\KAPITEL 1\Audio 18_004.txt,A1\KAPITEL 1\Audio 18_004.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_005.mp3,inll_67960e2e29d1_A1_KAPITEL_1_Audio_18_005.mp3,A1\KAPITEL 1\Audio 18_005.txt,A1\KAPITEL 1\Audio 18_005.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_006.mp3,inll_3ab500928fb7_A1_KAPITEL_1_Audio_18_006.mp3,A1\KAPITEL 1\Audio 18_006.txt,A1\KAPITEL 1\Audio 18_006.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_007.mp3,inll_1b20611aa9d5_A1_KAPITEL_1_Audio_18_007.mp3,A1\KAPITEL 1\Audio 18_007.txt,A1\KAPITEL 1\Audio 18_007.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_008.mp3,inll_a58d96e6ecac_A1_KAPITEL_1_Audio_18_008.mp3,A1\KAPITEL 1\Audio 18_008.txt,A1\KAPITEL 1\Audio 18_008.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_009.mp3,inll_1aed7b7cb3a1_A1_KAPITEL_1_Audio_18_009.mp3,A1\KAPITEL 1\Audio 18_009.txt,A1\KAPITEL 1\Audio 18_009.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_010.mp3,inll_402929d6c149_A1_KAPITEL_1_Audio_18_010.mp3,A1\KAPITEL 1\Audio 18_010.txt,A1\KAPITEL 1\Audio 18_010.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_011.mp3,inll_6150539f40b0_A1_KAPITEL_1_Audio_18_011.mp3,A1\KAPITEL 1\Audio 18_011.txt,A1\KAPITEL 1\Audio 18_011.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_012.mp3,inll_501493e83142_A1_KAPITEL_1_Audio_18_012.mp3,A1\KAPITEL 1\Audio 18_012.txt,A1\KAPITEL 1\Audio 18_012.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_013.mp3,inll_26f90feb6f41_A1_KAPITEL_1_Audio_18_013.mp3,A1\KAPITEL 1\Audio 18_013.txt,A1\KAPITEL 1\Audio 18_013.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 18_014.mp3,inll_dd78bacc245c_A1_KAPITEL_1_Audio_18_014.mp3,A1\KAPITEL 1\Audio 18_014.txt,A1\KAPITEL 1\Audio 18_014.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 19_001.mp3,inll_67328b7c25ab_A1_KAPITEL_1_Audio_19_001.mp3,A1\KAPITEL 1\Audio 19_001.txt,A1\KAPITEL 1\Audio 19_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 19_002.mp3,inll_f6ff78b38456_A1_KAPITEL_1_Audio_19_002.mp3,A1\KAPITEL 1\Audio 19_002.txt,A1\KAPITEL 1\Audio 19_002.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 19_003.mp3,inll_b32fb8d97995_A1_KAPITEL_1_Audio_19_003.mp3,A1\KAPITEL 1\Audio 19_003.txt,A1\KAPITEL 1\Audio 19_003.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 19_004.mp3,inll_bae1efdc55e1_A1_KAPITEL_1_Audio_19_004.mp3,A1\KAPITEL 1\Audio 19_004.txt,A1\KAPITEL 1\Audio 19_004.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 19_005.mp3,inll_76a56fe08fda_A1_KAPITEL_1_Audio_19_005.mp3,A1\KAPITEL 1\Audio 19_005.txt,A1\KAPITEL 1\Audio 19_005.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 19_006.mp3,inll_5a33d8c7664d_A1_KAPITEL_1_Audio_19_006.mp3,A1\KAPITEL 1\Audio 19_006.txt,A1\KAPITEL 1\Audio 19_006.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 20_001.mp3,inll_3a0bca0c8979_A1_KAPITEL_1_Audio_20_001.mp3,A1\KAPITEL 1\Audio 20_001.txt,A1\KAPITEL 1\Audio 20_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 21_001.mp3,inll_53095765d220_A1_KAPITEL_1_Audio_21_001.mp3,A1\KAPITEL 1\Audio 21_001.txt,A1\KAPITEL 1\Audio 21_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 22_001.mp3,inll_f3a7522d7e7f_A1_KAPITEL_1_Audio_22_001.mp3,A1\KAPITEL 1\Audio 22_001.txt,A1\KAPITEL 1\Audio 22_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 23_001.mp3,inll_187f60b051bb_A1_KAPITEL_1_Audio_23_001.mp3,A1\KAPITEL 1\Audio 23_001.txt,A1\KAPITEL 1\Audio 23_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 23_002.mp3,inll_6f626f1ad66e_A1_KAPITEL_1_Audio_23_002.mp3,A1\KAPITEL 1\Audio 23_002.txt,A1\KAPITEL 1\Audio 23_002.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 24_001.mp3,inll_e0d5c3008c11_A1_KAPITEL_1_Audio_24_001.mp3,A1\KAPITEL 1\Audio 24_001.txt,A1\KAPITEL 1\Audio 24_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 25_001.mp3,inll_1271f58b1ec2_A1_KAPITEL_1_Audio_25_001.mp3,A1\KAPITEL 1\Audio 25_001.txt,A1\KAPITEL 1\Audio 25_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 26_001.mp3,inll_df29d7c4484f_A1_KAPITEL_1_Audio_26_001.mp3,A1\KAPITEL 1\Audio 26_001.txt,A1\KAPITEL 1\Audio 26_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 27_001.mp3,inll_f7363f517700_A1_KAPITEL_1_Audio_27_001.mp3,A1\KAPITEL 1\Audio 27_001.txt,A1\KAPITEL 1\Audio 27_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 28_001.mp3,inll_78cf4810dee0_A1_KAPITEL_1_Audio_28_001.mp3,A1\KAPITEL 1\Audio 28_001.txt,A1\KAPITEL 1\Audio 28_001.txt,2
A1\KAPITEL 1,A1\KAPITEL 1\Audio 29_001.mp3,inll_f856289458e8_A1_KAPITEL_1_Audio_29_001.mp3,A1\KAPITEL 1\Audio 29_001.txt,A1\KAPITEL 1\Audio 29_001.txt,2
