chapter,source_audio,anki_media_file,transcript_file,translation_file,cards_generated
A1\KAPITEL 4,A1\KAPITEL 4\Audio 90_002.mp3,inll_a1b9966f25aa_A1_KAPITEL_4_Audio_90_002.mp3,A1\KAPITEL 4\Audio 90_002.txt,A1\KAPITEL 4\Audio 90_002.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 90_003.mp3,inll_87b152d60597_A1_KAPITEL_4_Audio_90_003.mp3,A1\KAPITEL 4\Audio 90_003.txt,A1\KAPITEL 4\Audio 90_003.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 90_004.mp3,inll_bebb647c0e8b_A1_KAPITEL_4_Audio_90_004.mp3,A1\KAPITEL 4\Audio 90_004.txt,A1\KAPITEL 4\Audio 90_004.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 90_005.mp3,inll_85791747202b_A1_KAPITEL_4_Audio_90_005.mp3,A1\KAPITEL 4\Audio 90_005.txt,A1\KAPITEL 4\Audio 90_005.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 90_006.mp3,inll_2c4c888b0c8b_A1_KAPITEL_4_Audio_90_006.mp3,A1\KAPITEL 4\Audio 90_006.txt,A1\KAPITEL 4\Audio 90_006.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 91_001.mp3,inll_f66b7b875548_A1_KAPITEL_4_Audio_91_001.mp3,A1\KAPITEL 4\Audio 91_001.txt,A1\KAPITEL 4\Audio 91_001.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 91_002.mp3,inll_a85b9159a892_A1_KAPITEL_4_Audio_91_002.mp3,A1\KAPITEL 4\Audio 91_002.txt,A1\KAPITEL 4\Audio 91_002.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 91_003.mp3,inll_c18dcf1c2d93_A1_KAPITEL_4_Audio_91_003.mp3,A1\KAPITEL 4\Audio 91_003.txt,A1\KAPITEL 4\Audio 91_003.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 91_004.mp3,inll_cc0983c6a5e8_A1_KAPITEL_4_Audio_91_004.mp3,A1\KAPITEL 4\Audio 91_004.txt,A1\KAPITEL 4\Audio 91_004.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 91_005.mp3,inll_55c578482a33_A1_KAPITEL_4_Audio_91_005.mp3,A1\KAPITEL 4\Audio 91_005.txt,A1\KAPITEL 4\Audio 91_005.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 91_006.mp3,inll_9f09ab74f824_A1_KAPITEL_4_Audio_91_006.mp3,A1\KAPITEL 4\Audio 91_006.txt,A1\KAPITEL 4\Audio 91_006.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 92_001.mp3,inll_74deb29f21fb_A1_KAPITEL_4_Audio_92_001.mp3,A1\KAPITEL 4\Audio 92_001.txt,A1\KAPITEL 4\Audio 92_001.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 92_002.mp3,inll_e28cb6767f05_A1_KAPITEL_4_Audio_92_002.mp3,A1\KAPITEL 4\Audio 92_002.txt,A1\KAPITEL 4\Audio 92_002.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 92_003.mp3,inll_0145666b614a_A1_KAPITEL_4_Audio_92_003.mp3,A1\KAPITEL 4\Audio 92_003.txt,A1\KAPITEL 4\Audio 92_003.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 92_004.mp3,inll_6a3eb15ee603_A1_KAPITEL_4_Audio_92_004.mp3,A1\KAPITEL 4\Audio 92_004.txt,A1\KAPITEL 4\Audio 92_004.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 92_005.mp3,inll_d277058825e2_A1_KAPITEL_4_Audio_92_005.mp3,A1\KAPITEL 4\Audio 92_005.txt,A1\KAPITEL 4\Audio 92_005.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 92_006.mp3,inll_93f645acd23a_A1_KAPITEL_4_Audio_92_006.mp3,A1\KAPITEL 4\Audio 92_006.txt,A1\KAPITEL 4\Audio 92_006.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 92_007.mp3,inll_22bdf75f8a7a_A1_KAPITEL_4_Audio_92_007.mp3,A1\KAPITEL 4\Audio 92_007.txt,A1\KAPITEL 4\Audio 92_007.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 92_008.mp3,inll_e8ebffb0f639_A1_KAPITEL_4_Audio_92_008.mp3,A1\KAPITEL 4\Audio 92_008.txt,A1\KAPITEL 4\Audio 92_008.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 92_009.mp3,inll_d4dda03a94a1_A1_KAPITEL_4_Audio_92_009.mp3,A1\KAPITEL 4\Audio 92_009.txt,A1\KAPITEL 4\Audio 92_009.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 92_010.mp3,inll_c3448a4f2a7d_A1_KAPITEL_4_Audio_92_010.mp3,A1\KAPITEL 4\Audio 92_010.txt,A1\KAPITEL 4\Audio 92_010.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 92_011.mp3,inll_748b5988ca5e_A1_KAPITEL_4_Audio_92_011.mp3,A1\KAPITEL 4\Audio 92_011.txt,A1\KAPITEL 4\Audio 92_011.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 93_001.mp3,inll_2de48a011e81_A1_KAPITEL_4_Audio_93_001.mp3,A1\KAPITEL 4\Audio 93_001.txt,A1\KAPITEL 4\Audio 93_001.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 93_002.mp3,inll_7ada5a35fefb_A1_KAPITEL_4_Audio_93_002.mp3,A1\KAPITEL 4\Audio 93_002.txt,A1\KAPITEL 4\Audio 93_002.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 93_003.mp3,inll_1b86520d6b98_A1_KAPITEL_4_Audio_93_003.mp3,A1\KAPITEL 4\Audio 93_003.txt,A1\KAPITEL 4\Audio 93_003.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 93_004.mp3,inll_e05d9759407e_A1_KAPITEL_4_Audio_93_004.mp3,A1\KAPITEL 4\Audio 93_004.txt,A1\KAPITEL 4\Audio 93_004.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 93_005.mp3,inll_e1ba66960969_A1_KAPITEL_4_Audio_93_005.mp3,A1\KAPITEL 4\Audio 93_005.txt,A1\KAPITEL 4\Audio 93_005.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 93_006.mp3,inll_60c4cb6ceb0a_A1_KAPITEL_4_Audio_93_006.mp3,A1\KAPITEL 4\Audio 93_006.txt,A1\KAPITEL 4\Audio 93_006.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 93_007.mp3,inll_997662e8c366_A1_KAPITEL_4_Audio_93_007.mp3,A1\KAPITEL 4\Audio 93_007.txt,A1\KAPITEL 4\Audio 93_007.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 94_001.mp3,inll_ba0b1749acdb_A1_KAPITEL_4_Audio_94_001.mp3,A1\KAPITEL 4\Audio 94_001.txt,A1\KAPITEL 4\Audio 94_001.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 94_002.mp3,inll_6b7944609e03_A1_KAPITEL_4_Audio_94_002.mp3,A1\KAPITEL 4\Audio 94_002.txt,A1\KAPITEL 4\Audio 94_002.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 94_003.mp3,inll_8f7cb98c5277_A1_KAPITEL_4_Audio_94_003.mp3,A1\KAPITEL 4\Audio 94_003.txt,A1\KAPITEL 4\Audio 94_003.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 94_004.mp3,inll_4d66ade62108_A1_KAPITEL_4_Audio_94_004.mp3,A1\KAPITEL 4\Audio 94_004.txt,A1\KAPITEL 4\Audio 94_004.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 95_001.mp3,inll_d9e785ab5588_A1_KAPITEL_4_Audio_95_001.mp3,A1\KAPITEL 4\Audio 95_001.txt,A1\KAPITEL 4\Audio 95_001.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 95_002.mp3,inll_d8cae0aa912c_A1_KAPITEL_4_Audio_95_002.mp3,A1\KAPITEL 4\Audio 95_002.txt,A1\KAPITEL 4\Audio 95_002.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 96_001.mp3,inll_116cb88b40f9_A1_KAPITEL_4_Audio_96_001.mp3,A1\KAPITEL 4\Audio 96_001.txt,A1\KAPITEL 4\Audio 96_001.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 96_002.mp3,inll_a855f2346726_A1_KAPITEL_4_Audio_96_002.mp3,A1\KAPITEL 4\Audio 96_002.txt,A1\KAPITEL 4\Audio 96_002.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 97_001.mp3,inll_5299b9833be8_A1_KAPITEL_4_Audio_97_001.mp3,A1\KAPITEL 4\Audio 97_001.txt,A1\KAPITEL 4\Audio 97_001.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 97_002.mp3,inll_7822152cdfa0_A1_KAPITEL_4_Audio_97_002.mp3,A1\KAPITEL 4\Audio 97_002.txt,A1\KAPITEL 4\Audio 97_002.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 98_001.mp3,inll_69ec591f9a59_A1_KAPITEL_4_Audio_98_001.mp3,A1\KAPITEL 4\Audio 98_001.txt,A1\KAPITEL 4\Audio 98_001.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 98_002.mp3,inll_758606b3393f_A1_KAPITEL_4_Audio_98_002.mp3,A1\KAPITEL 4\Audio 98_002.txt,A1\KAPITEL 4\Audio 98_002.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 99_001.mp3,inll_f94dd63e2cbc_A1_KAPITEL_4_Audio_99_001.mp3,A1\KAPITEL 4\Audio 99_001.txt,A1\KAPITEL 4\Audio 99_001.txt,2
A1\KAPITEL 4,A1\KAPITEL 4\Audio 99_002.mp3,inll_ebc2fa2523b4_A1_KAPITEL_4_Audio_99_002.mp3,A1\KAPITEL 4\Audio 99_002.txt,A1\KAPITEL 4\Audio 99_002.txt,2
