chapter,source_audio,anki_media_file,transcript_file,translation_file,cards_generated
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_69_001.mp3,inll_de97b34a3bcd_B1_KAPITEL_3_B1_AUDIO_69_001.mp3,B1\KAPITEL 3\B1_AUDIO_69_001.txt,B1\KAPITEL 3\B1_AUDIO_69_001.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_70_001.mp3,inll_904958835459_B1_KAPITEL_3_B1_AUDIO_70_001.mp3,B1\KAPITEL 3\B1_AUDIO_70_001.txt,B1\KAPITEL 3\B1_AUDIO_70_001.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_71_001.mp3,inll_53e3a1de6003_B1_KAPITEL_3_B1_AUDIO_71_001.mp3,B1\KAPITEL 3\B1_AUDIO_71_001.txt,B1\KAPITEL 3\B1_AUDIO_71_001.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_72_001.mp3,inll_8f3abea56be2_B1_KAPITEL_3_B1_AUDIO_72_001.mp3,B1\KAPITEL 3\B1_AUDIO_72_001.txt,B1\KAPITEL 3\B1_AUDIO_72_001.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_73_001.mp3,inll_4b5600655f45_B1_KAPITEL_3_B1_AUDIO_73_001.mp3,B1\KAPITEL 3\B1_AUDIO_73_001.txt,B1\KAPITEL 3\B1_AUDIO_73_001.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_73_002.mp3,inll_b711db14af27_B1_KAPITEL_3_B1_AUDIO_73_002.mp3,B1\KAPITEL 3\B1_AUDIO_73_002.txt,B1\KAPITEL 3\B1_AUDIO_73_002.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_73_003.mp3,inll_133d75b9d643_B1_KAPITEL_3_B1_AUDIO_73_003.mp3,B1\KAPITEL 3\B1_AUDIO_73_003.txt,B1\KAPITEL 3\B1_AUDIO_73_003.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_73_004.mp3,inll_ed015f832cc7_B1_KAPITEL_3_B1_AUDIO_73_004.mp3,B1\KAPITEL 3\B1_AUDIO_73_004.txt,B1\KAPITEL 3\B1_AUDIO_73_004.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_73_005.mp3,inll_ccd6470ed139_B1_KAPITEL_3_B1_AUDIO_73_005.mp3,B1\KAPITEL 3\B1_AUDIO_73_005.txt,B1\KAPITEL 3\B1_AUDIO_73_005.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_74_001.mp3,inll_5b596f6d48a4_B1_KAPITEL_3_B1_AUDIO_74_001.mp3,B1\KAPITEL 3\B1_AUDIO_74_001.txt,B1\KAPITEL 3\B1_AUDIO_74_001.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_75_001.mp3,inll_76eaac83b8ae_B1_KAPITEL_3_B1_AUDIO_75_001.mp3,B1\KAPITEL 3\B1_AUDIO_75_001.txt,B1\KAPITEL 3\B1_AUDIO_75_001.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_76_001.mp3,inll_b3ac4d5a5e34_B1_KAPITEL_3_B1_AUDIO_76_001.mp3,B1\KAPITEL 3\B1_AUDIO_76_001.txt,B1\KAPITEL 3\B1_AUDIO_76_001.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_77_001.mp3,inll_b819d4795beb_B1_KAPITEL_3_B1_AUDIO_77_001.mp3,B1\KAPITEL 3\B1_AUDIO_77_001.txt,B1\KAPITEL 3\B1_AUDIO_77_001.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_78_001.mp3,inll_4c74e0f08fcd_B1_KAPITEL_3_B1_AUDIO_78_001.mp3,B1\KAPITEL 3\B1_AUDIO_78_001.txt,B1\KAPITEL 3\B1_AUDIO_78_001.txt,2
B1\KAPITEL 3,B1\KAPITEL 3\B1_AUDIO_79_001.mp3,inll_9975708d9160_B1_KAPITEL_3_B1_AUDIO_79_001.mp3,B1\KAPITEL 3\B1_AUDIO_79_001.txt,B1\KAPITEL 3\B1_AUDIO_79_001.txt,2
