chapter,source_audio,anki_media_file,transcript_file,translation_file,cards_generated
A2\KAPITEL 6,A2\KAPITEL 6\Audio130_003.mp3,inll_dc76f60504a5_A2_KAPITEL_6_Audio130_003.mp3,A2\KAPITEL 6\Audio130_003.txt,A2\KAPITEL 6\Audio130_003.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_001.mp3,inll_051729359ee0_A2_KAPITEL_6_Audio131_001.mp3,A2\KAPITEL 6\Audio131_001.txt,A2\KAPITEL 6\Audio131_001.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_002.mp3,inll_2282da2b3aef_A2_KAPITEL_6_Audio131_002.mp3,A2\KAPITEL 6\Audio131_002.txt,A2\KAPITEL 6\Audio131_002.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_003.mp3,inll_feaf609163b6_A2_KAPITEL_6_Audio131_003.mp3,A2\KAPITEL 6\Audio131_003.txt,A2\KAPITEL 6\Audio131_003.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_004.mp3,inll_c68423652734_A2_KAPITEL_6_Audio131_004.mp3,A2\KAPITEL 6\Audio131_004.txt,A2\KAPITEL 6\Audio131_004.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_005.mp3,inll_80126d717a31_A2_KAPITEL_6_Audio131_005.mp3,A2\KAPITEL 6\Audio131_005.txt,A2\KAPITEL 6\Audio131_005.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_006.mp3,inll_ddda34d118ae_A2_KAPITEL_6_Audio131_006.mp3,A2\KAPITEL 6\Audio131_006.txt,A2\KAPITEL 6\Audio131_006.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_007.mp3,inll_b8461b8efd40_A2_KAPITEL_6_Audio131_007.mp3,A2\KAPITEL 6\Audio131_007.txt,A2\KAPITEL 6\Audio131_007.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_008.mp3,inll_f23fd0dfe7a1_A2_KAPITEL_6_Audio131_008.mp3,A2\KAPITEL 6\Audio131_008.txt,A2\KAPITEL 6\Audio131_008.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_009.mp3,inll_cb6cedfe2a48_A2_KAPITEL_6_Audio131_009.mp3,A2\KAPITEL 6\Audio131_009.txt,A2\KAPITEL 6\Audio131_009.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_010.mp3,inll_245b5888c914_A2_KAPITEL_6_Audio131_010.mp3,A2\KAPITEL 6\Audio131_010.txt,A2\KAPITEL 6\Audio131_010.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_011.mp3,inll_79861ebdbc8e_A2_KAPITEL_6_Audio131_011.mp3,A2\KAPITEL 6\Audio131_011.txt,A2\KAPITEL 6\Audio131_011.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_012.mp3,inll_d6775453cab0_A2_KAPITEL_6_Audio131_012.mp3,A2\KAPITEL 6\Audio131_012.txt,A2\KAPITEL 6\Audio131_012.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_013.mp3,inll_c2d0b3e3e10a_A2_KAPITEL_6_Audio131_013.mp3,A2\KAPITEL 6\Audio131_013.txt,A2\KAPITEL 6\Audio131_013.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_014.mp3,inll_66917466f322_A2_KAPITEL_6_Audio131_014.mp3,A2\KAPITEL 6\Audio131_014.txt,A2\KAPITEL 6\Audio131_014.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_015.mp3,inll_ab841e25c51a_A2_KAPITEL_6_Audio131_015.mp3,A2\KAPITEL 6\Audio131_015.txt,A2\KAPITEL 6\Audio131_015.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_016.mp3,inll_29b86bb1bb0e_A2_KAPITEL_6_Audio131_016.mp3,A2\KAPITEL 6\Audio131_016.txt,A2\KAPITEL 6\Audio131_016.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_017.mp3,inll_ade7a24a3472_A2_KAPITEL_6_Audio131_017.mp3,A2\KAPITEL 6\Audio131_017.txt,A2\KAPITEL 6\Audio131_017.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_018.mp3,inll_2a0cd5458e85_A2_KAPITEL_6_Audio131_018.mp3,A2\KAPITEL 6\Audio131_018.txt,A2\KAPITEL 6\Audio131_018.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_019.mp3,inll_4e0b5b796602_A2_KAPITEL_6_Audio131_019.mp3,A2\KAPITEL 6\Audio131_019.txt,A2\KAPITEL 6\Audio131_019.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_020.mp3,inll_1646006a398b_A2_KAPITEL_6_Audio131_020.mp3,A2\KAPITEL 6\Audio131_020.txt,A2\KAPITEL 6\Audio131_020.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_021.mp3,inll_ae27927c5d28_A2_KAPITEL_6_Audio131_021.mp3,A2\KAPITEL 6\Audio131_021.txt,A2\KAPITEL 6\Audio131_021.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_022.mp3,inll_9748c5b84383_A2_KAPITEL_6_Audio131_022.mp3,A2\KAPITEL 6\Audio131_022.txt,A2\KAPITEL 6\Audio131_022.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_023.mp3,inll_41e6fb988d74_A2_KAPITEL_6_Audio131_023.mp3,A2\KAPITEL 6\Audio131_023.txt,A2\KAPITEL 6\Audio131_023.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_024.mp3,inll_3e0dd61678e6_A2_KAPITEL_6_Audio131_024.mp3,A2\KAPITEL 6\Audio131_024.txt,A2\KAPITEL 6\Audio131_024.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_025.mp3,inll_6cdf9e9e0ecb_A2_KAPITEL_6_Audio131_025.mp3,A2\KAPITEL 6\Audio131_025.txt,A2\KAPITEL 6\Audio131_025.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_026.mp3,inll_4f44e89d2fd0_A2_KAPITEL_6_Audio131_026.mp3,A2\KAPITEL 6\Audio131_026.txt,A2\KAPITEL 6\Audio131_026.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_027.mp3,inll_eb98e95702f4_A2_KAPITEL_6_Audio131_027.mp3,A2\KAPITEL 6\Audio131_027.txt,A2\KAPITEL 6\Audio131_027.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_028.mp3,inll_ba464aceb4b8_A2_KAPITEL_6_Audio131_028.mp3,A2\KAPITEL 6\Audio131_028.txt,A2\KAPITEL 6\Audio131_028.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_029.mp3,inll_fd986e2200d2_A2_KAPITEL_6_Audio131_029.mp3,A2\KAPITEL 6\Audio131_029.txt,A2\KAPITEL 6\Audio131_029.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_030.mp3,inll_5b3d9c9af4de_A2_KAPITEL_6_Audio131_030.mp3,A2\KAPITEL 6\Audio131_030.txt,A2\KAPITEL 6\Audio131_030.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_031.mp3,inll_b21fb0cdbdf5_A2_KAPITEL_6_Audio131_031.mp3,A2\KAPITEL 6\Audio131_031.txt,A2\KAPITEL 6\Audio131_031.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio131_032.mp3,inll_dca82650d462_A2_KAPITEL_6_Audio131_032.mp3,A2\KAPITEL 6\Audio131_032.txt,A2\KAPITEL 6\Audio131_032.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio132_001.mp3,inll_3817c6bf95da_A2_KAPITEL_6_Audio132_001.mp3,A2\KAPITEL 6\Audio132_001.txt,A2\KAPITEL 6\Audio132_001.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio132_002.mp3,inll_2dbc413ffca6_A2_KAPITEL_6_Audio132_002.mp3,A2\KAPITEL 6\Audio132_002.txt,A2\KAPITEL 6\Audio132_002.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio132_003.mp3,inll_5799e77e4087_A2_KAPITEL_6_Audio132_003.mp3,A2\KAPITEL 6\Audio132_003.txt,A2\KAPITEL 6\Audio132_003.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio132_004.mp3,inll_514a22c10686_A2_KAPITEL_6_Audio132_004.mp3,A2\KAPITEL 6\Audio132_004.txt,A2\KAPITEL 6\Audio132_004.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio132_005.mp3,inll_0dcda142df1f_A2_KAPITEL_6_Audio132_005.mp3,A2\KAPITEL 6\Audio132_005.txt,A2\KAPITEL 6\Audio132_005.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio132_006.mp3,inll_e246522fc1e7_A2_KAPITEL_6_Audio132_006.mp3,A2\KAPITEL 6\Audio132_006.txt,A2\KAPITEL 6\Audio132_006.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio132_007.mp3,inll_e0750541e944_A2_KAPITEL_6_Audio132_007.mp3,A2\KAPITEL 6\Audio132_007.txt,A2\KAPITEL 6\Audio132_007.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio132_008.mp3,inll_ce230db44510_A2_KAPITEL_6_Audio132_008.mp3,A2\KAPITEL 6\Audio132_008.txt,A2\KAPITEL 6\Audio132_008.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio133_001.mp3,inll_4922d492e568_A2_KAPITEL_6_Audio133_001.mp3,A2\KAPITEL 6\Audio133_001.txt,A2\KAPITEL 6\Audio133_001.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio134_001.mp3,inll_a0379190af2f_A2_KAPITEL_6_Audio134_001.mp3,A2\KAPITEL 6\Audio134_001.txt,A2\KAPITEL 6\Audio134_001.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio135_001.mp3,inll_896b71e9fdf1_A2_KAPITEL_6_Audio135_001.mp3,A2\KAPITEL 6\Audio135_001.txt,A2\KAPITEL 6\Audio135_001.txt,2
A2\KAPITEL 6,A2\KAPITEL 6\Audio136_001.mp3,inll_c025b234afcd_A2_KAPITEL_6_Audio136_001.mp3,A2\KAPITEL 6\Audio136_001.txt,A2\KAPITEL 6\Audio136_001.txt,2
