chapter,source_audio,anki_media_file,transcript_file,translation_file,cards_generated
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_001.mp3,inll_283cc9461d82_A2_KAPITEL_1_Audio16_001.mp3,A2\KAPITEL 1\Audio16_001.txt,A2\KAPITEL 1\Audio16_001.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_002.mp3,inll_6c93af99f7b8_A2_KAPITEL_1_Audio16_002.mp3,A2\KAPITEL 1\Audio16_002.txt,A2\KAPITEL 1\Audio16_002.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_003.mp3,inll_405cee28f3b4_A2_KAPITEL_1_Audio16_003.mp3,A2\KAPITEL 1\Audio16_003.txt,A2\KAPITEL 1\Audio16_003.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_004.mp3,inll_3671dee95485_A2_KAPITEL_1_Audio16_004.mp3,A2\KAPITEL 1\Audio16_004.txt,A2\KAPITEL 1\Audio16_004.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_005.mp3,inll_775e4282b044_A2_KAPITEL_1_Audio16_005.mp3,A2\KAPITEL 1\Audio16_005.txt,A2\KAPITEL 1\Audio16_005.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_006.mp3,inll_dab6633091a2_A2_KAPITEL_1_Audio16_006.mp3,A2\KAPITEL 1\Audio16_006.txt,A2\KAPITEL 1\Audio16_006.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_007.mp3,inll_4bd8206945a9_A2_KAPITEL_1_Audio16_007.mp3,A2\KAPITEL 1\Audio16_007.txt,A2\KAPITEL 1\Audio16_007.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_008.mp3,inll_2a796f3ddde2_A2_KAPITEL_1_Audio16_008.mp3,A2\KAPITEL 1\Audio16_008.txt,A2\KAPITEL 1\Audio16_008.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_009.mp3,inll_11b46a416a9b_A2_KAPITEL_1_Audio16_009.mp3,A2\KAPITEL 1\Audio16_009.txt,A2\KAPITEL 1\Audio16_009.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_010.mp3,inll_90518ed8abbb_A2_KAPITEL_1_Audio16_010.mp3,A2\KAPITEL 1\Audio16_010.txt,A2\KAPITEL 1\Audio16_010.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_011.mp3,inll_1e068465723b_A2_KAPITEL_1_Audio16_011.mp3,A2\KAPITEL 1\Audio16_011.txt,A2\KAPITEL 1\Audio16_011.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_012.mp3,inll_70f7fc85e49d_A2_KAPITEL_1_Audio16_012.mp3,A2\KAPITEL 1\Audio16_012.txt,A2\KAPITEL 1\Audio16_012.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_013.mp3,inll_4db962dd2ecf_A2_KAPITEL_1_Audio16_013.mp3,A2\KAPITEL 1\Audio16_013.txt,A2\KAPITEL 1\Audio16_013.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_014.mp3,inll_c48363ed1257_A2_KAPITEL_1_Audio16_014.mp3,A2\KAPITEL 1\Audio16_014.txt,A2\KAPITEL 1\Audio16_014.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_015.mp3,inll_4b12006d691c_A2_KAPITEL_1_Audio16_015.mp3,A2\KAPITEL 1\Audio16_015.txt,A2\KAPITEL 1\Audio16_015.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_016.mp3,inll_9849ecb1c253_A2_KAPITEL_1_Audio16_016.mp3,A2\KAPITEL 1\Audio16_016.txt,A2\KAPITEL 1\Audio16_016.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio16_017.mp3,inll_698d4383254b_A2_KAPITEL_1_Audio16_017.mp3,A2\KAPITEL 1\Audio16_017.txt,A2\KAPITEL 1\Audio16_017.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio17_001.mp3,inll_d89dd1662e7f_A2_KAPITEL_1_Audio17_001.mp3,A2\KAPITEL 1\Audio17_001.txt,A2\KAPITEL 1\Audio17_001.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio17_002.mp3,inll_529bb7865d9d_A2_KAPITEL_1_Audio17_002.mp3,A2\KAPITEL 1\Audio17_002.txt,A2\KAPITEL 1\Audio17_002.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio17_003.mp3,inll_ec13a2f6fe39_A2_KAPITEL_1_Audio17_003.mp3,A2\KAPITEL 1\Audio17_003.txt,A2\KAPITEL 1\Audio17_003.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio17_004.mp3,inll_5646815c533d_A2_KAPITEL_1_Audio17_004.mp3,A2\KAPITEL 1\Audio17_004.txt,A2\KAPITEL 1\Audio17_004.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio17_005.mp3,inll_148b2bb723e6_A2_KAPITEL_1_Audio17_005.mp3,A2\KAPITEL 1\Audio17_005.txt,A2\KAPITEL 1\Audio17_005.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio17_006.mp3,inll_510170333ce7_A2_KAPITEL_1_Audio17_006.mp3,A2\KAPITEL 1\Audio17_006.txt,A2\KAPITEL 1\Audio17_006.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio17_007.mp3,inll_7edf5fe92ff7_A2_KAPITEL_1_Audio17_007.mp3,A2\KAPITEL 1\Audio17_007.txt,A2\KAPITEL 1\Audio17_007.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio17_008.mp3,inll_ef72697bed5c_A2_KAPITEL_1_Audio17_008.mp3,A2\KAPITEL 1\Audio17_008.txt,A2\KAPITEL 1\Audio17_008.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio17_009.mp3,inll_48bceeee4047_A2_KAPITEL_1_Audio17_009.mp3,A2\KAPITEL 1\Audio17_009.txt,A2\KAPITEL 1\Audio17_009.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio17_010.mp3,inll_e3d740399a67_A2_KAPITEL_1_Audio17_010.mp3,A2\KAPITEL 1\Audio17_010.txt,A2\KAPITEL 1\Audio17_010.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio17_011.mp3,inll_9126d1aee799_A2_KAPITEL_1_Audio17_011.mp3,A2\KAPITEL 1\Audio17_011.txt,A2\KAPITEL 1\Audio17_011.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio18_001.mp3,inll_70b3e91cfbf2_A2_KAPITEL_1_Audio18_001.mp3,A2\KAPITEL 1\Audio18_001.txt,A2\KAPITEL 1\Audio18_001.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio18_002.mp3,inll_dc2b80700cc1_A2_KAPITEL_1_Audio18_002.mp3,A2\KAPITEL 1\Audio18_002.txt,A2\KAPITEL 1\Audio18_002.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio19_001.mp3,inll_c2a6c6b7f551_A2_KAPITEL_1_Audio19_001.mp3,A2\KAPITEL 1\Audio19_001.txt,A2\KAPITEL 1\Audio19_001.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio19_002.mp3,inll_1abc397a7852_A2_KAPITEL_1_Audio19_002.mp3,A2\KAPITEL 1\Audio19_002.txt,A2\KAPITEL 1\Audio19_002.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio19_003.mp3,inll_8d4e322d4469_A2_KAPITEL_1_Audio19_003.mp3,A2\KAPITEL 1\Audio19_003.txt,A2\KAPITEL 1\Audio19_003.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio19_004.mp3,inll_6e1812780e6a_A2_KAPITEL_1_Audio19_004.mp3,A2\KAPITEL 1\Audio19_004.txt,A2\KAPITEL 1\Audio19_004.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio19_005.mp3,inll_25ece7096297_A2_KAPITEL_1_Audio19_005.mp3,A2\KAPITEL 1\Audio19_005.txt,A2\KAPITEL 1\Audio19_005.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio19_006.mp3,inll_46810a7cc2fc_A2_KAPITEL_1_Audio19_006.mp3,A2\KAPITEL 1\Audio19_006.txt,A2\KAPITEL 1\Audio19_006.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio19_007.mp3,inll_8ca422d616bc_A2_KAPITEL_1_Audio19_007.mp3,A2\KAPITEL 1\Audio19_007.txt,A2\KAPITEL 1\Audio19_007.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio19_008.mp3,inll_528e3a8f8f69_A2_KAPITEL_1_Audio19_008.mp3,A2\KAPITEL 1\Audio19_008.txt,A2\KAPITEL 1\Audio19_008.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio1_001.mp3,inll_104f2f589287_A2_KAPITEL_1_Audio1_001.mp3,A2\KAPITEL 1\Audio1_001.txt,A2\KAPITEL 1\Audio1_001.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio2_001.mp3,inll_a7ef483ad527_A2_KAPITEL_1_Audio2_001.mp3,A2\KAPITEL 1\Audio2_001.txt,A2\KAPITEL 1\Audio2_001.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio2_002.mp3,inll_ba000a0e8055_A2_KAPITEL_1_Audio2_002.mp3,A2\KAPITEL 1\Audio2_002.txt,A2\KAPITEL 1\Audio2_002.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio2_003.mp3,inll_663dfa001b3b_A2_KAPITEL_1_Audio2_003.mp3,A2\KAPITEL 1\Audio2_003.txt,A2\KAPITEL 1\Audio2_003.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio2_004.mp3,inll_b6b91d87a8db_A2_KAPITEL_1_Audio2_004.mp3,A2\KAPITEL 1\Audio2_004.txt,A2\KAPITEL 1\Audio2_004.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio2_005.mp3,inll_75047fee3d5d_A2_KAPITEL_1_Audio2_005.mp3,A2\KAPITEL 1\Audio2_005.txt,A2\KAPITEL 1\Audio2_005.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio3_001.mp3,inll_6c288b57df7d_A2_KAPITEL_1_Audio3_001.mp3,A2\KAPITEL 1\Audio3_001.txt,A2\KAPITEL 1\Audio3_001.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio4_001.mp3,inll_2a0c8f43278a_A2_KAPITEL_1_Audio4_001.mp3,A2\KAPITEL 1\Audio4_001.txt,A2\KAPITEL 1\Audio4_001.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio5_001.mp3,inll_5e50c14873ac_A2_KAPITEL_1_Audio5_001.mp3,A2\KAPITEL 1\Audio5_001.txt,A2\KAPITEL 1\Audio5_001.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio5_002.mp3,inll_7687c848ad3e_A2_KAPITEL_1_Audio5_002.mp3,A2\KAPITEL 1\Audio5_002.txt,A2\KAPITEL 1\Audio5_002.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio6_001.mp3,inll_ec6fa50b228d_A2_KAPITEL_1_Audio6_001.mp3,A2\KAPITEL 1\Audio6_001.txt,A2\KAPITEL 1\Audio6_001.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio7_001.mp3,inll_bfa2def7d135_A2_KAPITEL_1_Audio7_001.mp3,A2\KAPITEL 1\Audio7_001.txt,A2\KAPITEL 1\Audio7_001.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio7_002.mp3,inll_d3495eeec2e0_A2_KAPITEL_1_Audio7_002.mp3,A2\KAPITEL 1\Audio7_002.txt,A2\KAPITEL 1\Audio7_002.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio7_003.mp3,inll_c9f06a211d08_A2_KAPITEL_1_Audio7_003.mp3,A2\KAPITEL 1\Audio7_003.txt,A2\KAPITEL 1\Audio7_003.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio7_004.mp3,inll_df965600e9f2_A2_KAPITEL_1_Audio7_004.mp3,A2\KAPITEL 1\Audio7_004.txt,A2\KAPITEL 1\Audio7_004.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio7_005.mp3,inll_1afca5103091_A2_KAPITEL_1_Audio7_005.mp3,A2\KAPITEL 1\Audio7_005.txt,A2\KAPITEL 1\Audio7_005.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio7_006.mp3,inll_03c2e3959b2b_A2_KAPITEL_1_Audio7_006.mp3,A2\KAPITEL 1\Audio7_006.txt,A2\KAPITEL 1\Audio7_006.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio8_001.mp3,inll_ef14e641dd9e_A2_KAPITEL_1_Audio8_001.mp3,A2\KAPITEL 1\Audio8_001.txt,A2\KAPITEL 1\Audio8_001.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio8_002.mp3,inll_f5049f22af63_A2_KAPITEL_1_Audio8_002.mp3,A2\KAPITEL 1\Audio8_002.txt,A2\KAPITEL 1\Audio8_002.txt,2
A2\KAPITEL 1,A2\KAPITEL 1\Audio9_001.mp3,inll_f11e49a0d5f6_A2_KAPITEL_1_Audio9_001.mp3,A2\KAPITEL 1\Audio9_001.txt,A2\KAPITEL 1\Audio9_001.txt,2
